3,4,10,26,30,39,14
4,7,14,22,33,36,31
1,17,24,26,28,34,15
5,11,12,19,21,33,4
2,19,22,26,34,35,31
17,18,22,23,29,33,39
1,4,23,28,36,37,18
1,8,10,19,29,34,25
7,17,18,19,22,31,1
9,11,12,19,28,29,16
6,7,22,31,35,39,17
4,7,19,23,28,40,26
17,18,19,26,32,39,5
5,8,11,21,26,35,30
1,12,14,19,20,23,32
3,8,14,25,29,37,13
5,9,19,26,36,39,18
11,12,14,18,27,40,7
10,13,14,17,33,40,20
1,7,9,12,25,35,22
3,10,16,22,34,35,18
2,8,16,23,31,37,35
3,7,8,18,24,36,32
6,12,13,28,36,39,30
7,16,26,27,32,35,28
4,10,19,30,33,35,21
3,9,10,26,36,37,30
1,12,14,25,27,28,29
1,17,20,34,35,37,16
10,18,22,26,28,35,1
5,12,20,23,26,29,7
15,19,21,24,32,37,23
1,3,7,15,16,33,30
6,15,16,27,34,37,28
1,6,8,10,15,35,36
2,11,17,26,29,36,40
8,18,22,26,29,31,32
3,9,13,16,37,38,36
11,14,18,22,23,36,9
6,22,30,35,39,40,12
5,9,10,29,31,40,38
5,8,9,25,26,38,6
10,12,21,26,30,32,38
1,12,16,19,34,35,13
3,5,14,29,30,39,37
6,9,12,13,21,24,14
4,5,10,12,27,30,1
8,12,22,23,25,32,17
2,10,14,15,26,36,40
5,14,16,22,34,39,27
2,10,17,18,27,40,3
11,16,19,22,33,36,26
2,6,13,23,29,35,10
7,8,15,16,27,37,9
8,9,19,24,29,37,23
15,22,25,26,28,33,24
4,18,21,28,29,37,7
7,11,22,26,32,37,36
4,15,19,20,22,38,16
3,11,12,27,31,36,29
9,11,18,19,32,40,12
2,5,12,19,27,38,28
15,16,20,27,31,33,24
12,15,16,28,29,30,7
4,5,14,27,28,34,11
1,10,16,20,23,34,19
2,4,5,12,18,38,32
3,5,11,12,35,40,9
9,10,23,25,28,33,18
1,3,15,18,19,30,38
11,21,22,36,37,40,10
5,18,30,33,38,39,28
3,15,16,19,21,40,10
6,16,22,31,32,33,15
1,5,8,11,23,27,13
2,5,14,21,25,28,39
7,11,17,21,30,37,12
2,13,19,30,37,39,24
2,18,22,23,27,34,16
7,14,18,21,28,36,34
2,3,6,12,36,38,9
9,13,14,25,31,32,21
7,12,15,29,32,33,39
1,11,21,26,30,39,23
1,5,10,27,28,31,21
1,6,12,18,23,38,14
6,10,14,18,27,36,11
7,18,22,24,35,38,11
5,9,22,30,32,37,13
8,15,21,23,27,29,16
9,12,16,21,38,39,20
1,13,23,31,37,39,2
2,4,8,13,38,39,22
1,3,16,20,23,32,40
8,12,20,26,28,37,38
8,16,24,29,39,40,34
3,11,12,20,25,39,38
6,14,19,28,32,35,20
5,7,23,25,29,32,10
1,4,11,17,27,35,30
1,12,16,21,35,39,9
5,11,13,15,21,39,33
12,20,21,22,36,39,17
9,11,13,27,28,36,6
4,6,8,9,12,26,10
2,3,11,13,25,27,17
6,7,12,15,23,27,1
1,11,14,18,23,40,29
2,4,12,36,38,40,35
3,9,11,16,29,33,5
1,7,16,26,29,30,5
11,18,25,34,37,40,10
4,5,9,13,19,29,25
12,14,32,33,37,38,30
19,25,27,29,35,38,20
5,6,11,18,27,30,26
7,10,14,17,28,31,1
2,4,28,31,36,37,33
11,16,22,23,33,39,1
8,21,30,31,37,39,19
3,8,14,15,18,26,22
4,14,17,25,27,33,11
1,2,20,24,25,39,5
1,4,14,17,21,26,5
11,12,22,26,32,37,5
4,5,12,32,34,36,40
12,16,21,22,29,30,40
12,18,21,26,37,40,8
1,3,9,10,25,36,2
1,6,22,23,32,35,38
15,16,30,33,38,40,6
16,20,23,27,34,38,39
12,13,18,26,32,39,31
8,10,12,17,36,40,19
8,14,18,24,28,36,6
2,11,14,27,30,40,28
11,16,25,30,35,38,10
1,13,15,23,32,37,21
3,16,19,21,27,39,38
2,4,8,10,15,30,19
6,13,23,25,27,35,40
4,8,15,20,22,36,11
22,28,31,33,37,38,36
1,3,9,12,21,28,39
4,15,27,28,35,37,38
2,10,23,30,38,40,7
7,15,26,30,38,39,35
20,25,26,27,32,39,14
5,6,14,20,27,28,12
4,13,15,21,29,35,27
11,13,15,17,25,34,3
12,21,23,28,29,40,25
2,14,15,24,35,39,1
16,19,29,31,32,40,20
4,6,10,15,23,32,17
8,11,12,19,27,35,26
3,9,12,16,39,40,34
3,28,29,31,33,35,13
1,27,28,30,31,39,24
7,10,12,20,30,38,25
4,6,7,27,30,31,20
9,12,14,29,32,33,15
7,10,12,22,35,37,23
11,12,22,30,39,40,10
4,5,11,15,30,39,29
5,8,22,29,35,42,7
15,16,27,29,30,34,35
11,17,21,23,32,39,26
1,5,21,29,33,35,40
11,17,25,28,38,40,24
9,23,26,30,35,41,38
21,23,30,31,35,41,29
14,20,23,34,36,38,30
10,23,27,34,40,41,22
11,14,20,28,35,37,29
8,11,12,13,16,21,6
10,11,16,18,22,30,17
11,16,22,23,29,40,28
1,14,17,23,26,30,18
9,19,23,27,31,36,12
1,5,18,30,31,34,7
13,14,16,28,30,37,9
2,8,9,11,26,41,27
8,23,24,30,35,38,20
14,15,16,20,22,34,4
13,17,19,22,30,31,4
4,9,22,23,36,41,21
5,9,12,30,40,42,4
11,13,14,26,31,42,38
5,24,25,28,30,32,14
14,16,17,19,20,22,18
1,3,5,6,24,28,8
1,18,19,29,37,39,20
7,11,12,25,37,41,32
3,9,19,20,24,33,5
19,23,25,38,39,40,21
2,11,23,26,40,41,4
3,7,18,24,35,38,42
10,12,26,32,35,39,4
10,15,26,34,37,42,3
14,16,19,23,39,42,8
1,2,9,24,33,38,6
5,7,23,27,39,42,10
3,16,17,20,22,40,15
1,10,13,22,26,38,24
3,5,12,13,19,36,41
5,11,13,28,37,41,16
9,19,32,33,34,38,35
2,15,29,31,38,41,27
17,24,27,30,31,41,33
2,9,16,30,38,40,11
6,8,16,26,33,39,23
3,12,24,25,33,37,17
5,8,11,25,31,33,3
3,17,31,35,39,42,18
4,10,22,23,37,38,15
1,26,28,30,38,40,42
8,12,27,28,30,32,4
24,30,33,37,39,42,28
8,14,15,19,24,29,33
5,16,18,21,23,25,9
2,5,28,30,32,36,22
3,4,8,20,33,36,42
14,19,20,23,35,39,11
1,2,9,29,33,41,10
7,22,24,26,36,37,25
3,4,25,29,30,34,40
2,8,15,17,25,41,20
1,28,29,31,34,36,26
10,17,18,24,35,38,30
3,4,15,31,36,40,7
1,11,18,27,40,42,39
7,11,16,27,35,42,25
2,7,8,29,33,39,41
2,8,21,26,32,38,4
9,18,19,27,32,33,28
1,7,13,24,28,30,35
14,15,26,27,38,41,9
2,4,13,18,28,32,6
1,9,11,17,37,38,22
3,6,17,18,29,32,38
6,14,20,33,40,42,27
5,8,29,34,36,40,38
18,22,24,26,35,36,29
3,4,5,16,21,31,7
8,15,26,28,35,41,10
7,11,12,21,29,37,13
19,27,29,33,39,41,36
12,18,20,32,34,37,41
4,5,17,37,39,42,33
15,16,17,31,32,37,8
1,2,9,15,18,23,42
3,6,10,13,27,37,18
4,15,23,25,33,35,11
1,11,30,36,38,39,32
17,20,21,24,28,34,41
1,3,5,16,20,33,10
9,15,17,32,35,39,10
3,11,28,30,36,41,21
9,13,20,21,26,41,8
4,8,18,21,27,33,37
3,8,13,15,24,39,4
3,12,20,29,36,37,16
11,17,23,27,33,40,1
3,16,20,22,29,31,15
5,6,14,21,30,37,34
1,7,16,19,35,42,22
1,3,23,29,34,38,42
9,12,29,30,37,40,27
9,14,16,24,27,38,17
10,18,28,29,31,33,25
16,21,22,23,27,40,17
2,14,21,24,25,40,31
12,14,16,18,25,40,11
2,3,11,24,25,29,35
6,16,22,34,38,42,37
3,8,10,31,33,41,20
11,19,21,31,33,35,29
1,3,9,19,37,42,30
6,7,21,27,37,38,40
17,18,26,28,35,42,37
1,11,25,26,30,41,28
16,27,29,30,31,39,32
2,5,12,20,24,28,39
4,19,26,27,30,40,34
3,17,20,35,37,40,2
7,11,24,28,37,40,16
5,20,27,29,34,40,1
10,12,14,23,24,40,32
2,3,14,28,39,41,24
1,4,22,31,36,42,7
5,17,19,30,33,42,9
15,16,18,21,33,38,2
1,11,17,29,37,42,39
7,9,15,19,20,22,1
15,28,33,35,39,42,2
2,7,9,12,18,31,19
4,7,8,28,37,38,5
6,12,16,19,31,36,22
5,13,22,35,38,42,20
1,4,6,10,39,42,29
9,10,13,30,31,40,25
2,5,30,34,36,38,39
4,13,14,21,25,33,10
11,15,17,19,29,30,13
2,11,12,13,19,40,17
10,15,17,22,32,37,41
6,7,16,25,27,29,42
27,28,29,35,39,41,10
7,8,11,12,23,42,20
20,23,26,28,32,39,4
3,6,12,14,23,34,26
14,24,29,32,39,41,1
7,20,21,31,39,40,32
5,11,20,32,34,39,31
2,3,7,16,38,39,31
1,5,11,17,22,31,12
1,2,29,35,40,41,39
2,12,25,31,33,35,7
1,4,8,9,27,33,41
2,6,18,26,31,34,29
9,20,27,31,37,39,33
2,5,13,15,17,19,31
15,26,27,28,37,39,7
11,12,15,25,30,32,3
4,7,25,28,40,42,29
8,26,33,35,40,41,22
4,15,24,25,26,27,40
4,11,12,22,24,29,34
13,16,17,18,28,30,19
3,4,8,10,16,28,17
8,10,14,20,29,40,12
22,23,24,25,28,40,15
10,20,26,31,32,39,35
10,11,19,25,32,36,17
8,9,17,25,36,42,30
4,7,10,21,26,27,23
6,8,17,18,21,23,20
8,16,21,26,29,36,10
3,13,15,26,33,36,32
2,6,22,24,32,37,8
7,10,28,30,31,32,19
1,4,11,28,36,41,27
8,15,29,30,34,39,37
10,17,25,33,35,37,5
3,5,16,26,28,40,35
2,3,4,7,11,17,28
7,9,33,35,39,41,26
7,17,21,32,33,39,9
5,17,23,25,26,38,39
12,26,29,38,39,42,31
7,11,23,26,30,42,6
4,14,20,21,22,34,36
3,17,30,32,37,40,9
1,12,16,21,27,35,9
11,15,21,25,27,35,29
4,11,14,15,16,37,2
1,11,16,27,31,37,8
15,20,28,30,34,41,7
4,23,25,33,34,39,38
3,15,19,27,29,34,5
1,3,20,25,33,40,24
4,6,27,28,34,36,25
11,21,25,28,31,40,4
1,4,19,22,26,35,9
1,2,7,27,33,36,35
19,22,27,35,37,41,28
6,21,22,28,30,31,36
2,10,19,21,37,40,3
10,12,15,16,18,23,3
6,15,17,21,31,42,29
9,11,21,26,30,33,27
3,4,13,24,32,35,1
3,6,14,19,20,22,13
4,6,28,29,31,38,41
5,9,14,30,37,39,15
4,6,18,19,20,41,25
7,17,19,29,38,40,4
4,6,8,14,29,30,26
7,16,17,19,20,28,9
17,19,20,31,37,41,21
3,19,25,32,36,39,8
4,8,11,15,33,37,23
4,9,11,17,29,31,36
7,10,11,19,21,44,26
29,30,31,39,41,45,16
1,8,11,15,19,33,21
3,4,15,16,17,19,7
5,16,20,29,34,45,11
3,7,14,17,42,45,44
10,14,19,24,35,39,27
3,7,19,22,39,41,8
1,4,8,13,15,35,2
3,11,14,23,24,40,30
2,20,22,24,32,37,15
15,18,24,26,28,35,2
7,8,16,36,41,42,4
3,5,12,31,38,43,6
2,16,23,24,34,40,43
6,10,17,29,32,36,34
9,16,21,26,28,39,14
28,30,32,35,38,41,2
12,20,30,31,35,41,16
4,12,28,34,37,38,21
8,17,21,23,24,27,45
9,17,24,34,35,44,31
3,7,8,13,23,36,41
10,20,21,28,41,45,5
17,21,34,36,38,41,29
10,16,23,26,32,35,17
8,12,20,26,35,40,14
3,16,21,26,28,35,29
9,13,18,31,35,42,5
9,13,20,41,42,44,12
2,8,19,29,33,45,40
6,11,14,16,26,33,30
1,22,27,29,36,37,12
4,8,14,27,31,34,5
14,18,22,31,33,39,15
10,18,24,36,39,43,4
10,19,31,40,41,43,11
7,11,14,20,35,44,12
6,28,29,30,35,43,26
2,3,6,11,22,24,18
3,6,12,22,26,39,33
1,14,15,31,35,38,25
14,26,27,31,32,34,37
1,12,17,18,28,30,5
5,19,25,33,34,35,20
2,8,20,21,31,37,38
3,6,24,28,36,40,41
3,18,26,30,35,44,4
7,14,18,19,30,38,37
4,10,11,18,25,39,38
6,27,29,34,37,44,33
8,13,17,19,20,22,6
1,8,15,35,38,41,4
1,3,20,30,32,41,24
1,4,7,22,34,42,12
7,13,15,20,34,45,5
5,21,27,29,32,35,34
1,2,9,10,12,33,37
2,3,8,20,32,38,28
9,14,19,25,34,35,39
1,12,13,19,25,40,36
9,11,15,23,24,39,29
4,12,15,16,24,31,11
3,18,23,27,31,42,35
3,14,25,29,42,44,5
21,29,34,36,43,44,5
1,2,9,17,31,36,15
6,22,28,30,38,39,42
11,12,22,33,44,45,10
7,9,12,19,32,43,37
9,12,31,40,41,43,30
6,7,15,37,41,44,38
10,32,36,38,40,44,45
9,11,15,25,35,44,6
4,5,16,23,28,38,27
4,20,25,28,29,34,7
1,20,29,35,36,39,4
2,6,8,35,41,42,32
6,11,27,29,33,37,30
13,15,19,22,36,40,41
4,9,17,20,36,39,23
2,9,10,11,28,32,27
10,15,20,27,33,39,38
11,15,16,39,40,42,28
24,25,26,31,34,39,9
6,7,9,15,20,28,19
7,17,20,28,35,42,30
8,11,14,19,22,34,20
1,4,13,25,31,42,32
6,13,28,30,39,43,34
22,26,27,29,40,43,34
1,4,12,15,22,31,13
4,24,26,33,38,42,6
6,13,17,24,30,39,23
2,3,12,17,20,40,27
3,6,7,10,11,38,35
19,20,23,25,32,35,1
5,18,26,34,36,40,3
17,30,32,33,37,42,15
4,9,11,13,20,23,34
3,12,16,33,40,41,38
1,12,20,32,42,45,15
12,19,24,28,32,44,15
2,22,35,38,39,45,4
1,8,20,25,27,29,5
11,18,21,31,43,44,28
3,6,19,30,32,44,42
1,4,34,38,41,44,32
1,8,11,12,33,35,45
2,11,14,27,28,39,20
7,21,26,34,37,43,12
14,15,22,35,39,43,7
2,13,27,29,42,44,15
2,4,8,11,17,29,5
25,28,29,35,38,42,9
7,19,21,28,33,34,27
10,12,17,20,23,34,39
13,31,36,37,39,44,3
4,10,31,34,39,41,12
18,29,31,39,41,45,1
1,22,27,29,40,41,12
3,12,14,34,41,43,29
17,24,25,31,38,41,29
3,9,17,25,39,45,8
2,9,10,13,25,45,28
8,21,29,33,36,42,19
4,9,12,24,31,40,30
7,8,18,29,34,35,30
7,10,12,21,24,44,16
11,12,15,17,27,39,16
5,6,17,20,22,25,30
10,14,17,19,35,41,3
3,12,17,28,41,45,25
2,8,10,12,34,39,25
1,7,8,19,21,44,38
3,8,12,14,37,43,1
1,4,21,22,27,45,19
9,14,27,33,44,45,6
8,14,22,25,31,37,34
2,10,24,25,32,42,6
19,20,26,27,33,39,42
2,7,11,27,31,43,23
9,19,25,28,34,37,20
3,6,13,17,19,42,1
5,13,18,29,33,41,28
5,7,18,25,28,38,20
4,11,18,19,32,33,30
2,9,21,25,31,37,27
8,10,21,26,33,44,31
18,27,28,38,41,44,14
12,16,20,22,23,45,37
1,2,16,29,30,36,4
16,17,23,34,36,44,2
8,14,21,31,32,42,9
1,9,17,21,26,42,16
1,13,16,20,25,29,6
2,6,17,22,26,37,45
8,18,22,23,29,40,5
4,7,13,14,29,37,41
3,11,14,17,39,43,10
3,5,17,20,25,32,10
10,23,26,31,36,41,27
1,4,23,24,26,27,34
9,14,15,23,25,44,7
5,24,27,29,40,45,22
3,8,20,28,37,42,4
4,9,10,16,25,26,18
4,5,18,21,25,32,33
27,37,38,39,43,45,33
11,12,22,28,30,35,36
7,21,22,33,39,42,19
14,16,20,25,26,42,2
12,25,32,35,43,45,1
1,15,19,24,36,41,6
9,19,26,33,38,42,21
6,12,22,29,35,37,44
2,6,8,15,33,42,10
8,9,16,18,26,43,4
5,18,19,33,36,41,3
1,3,5,21,24,45,43
3,14,20,27,31,41,24
12,23,28,30,35,39,36
2,7,13,30,34,43,21
7,17,26,32,35,43,27
17,18,20,31,41,44,1
12,20,21,26,29,38,9
5,8,29,32,35,40,34
4,5,21,22,31,36,18
4,16,19,20,32,44,35
5,12,38,42,43,44,28
9,10,21,27,33,39,23
2,3,11,20,41,42,26
3,11,17,34,38,41,30
1,8,17,25,28,40,42
1,7,25,31,41,45,5
1,3,11,21,34,39,10
5,10,13,20,24,27,18
1,11,24,25,26,32,14
6,12,21,23,38,39,20
1,7,27,29,40,44,20
2,7,16,17,38,39,5
7,15,28,35,42,44,14
2,5,16,20,37,38,39
1,7,30,34,35,38,31
3,20,23,27,30,37,22
4,17,18,28,30,43,6
1,3,15,16,27,38,25
10,12,17,18,19,40,37
8,9,15,24,26,35,33
2,5,26,27,36,43,29
13,14,26,29,33,35,19
15,21,29,30,31,39,3
8,11,22,26,30,34,16
4,10,20,26,28,38,13
16,18,20,25,36,44,7
15,17,18,23,25,30,43
1,3,4,5,34,36,7
30,32,35,38,43,44,25
17,21,33,35,42,43,28
8,16,19,22,35,37,13
2,16,24,25,29,44,12
6,9,15,16,37,38,20
29,31,32,34,37,39,38
9,26,31,35,43,44,21
1,4,8,14,19,43,23
3,10,24,25,34,41,30
8,17,18,33,40,43,10
2,24,26,38,43,45,16
4,12,20,22,27,28,32
3,15,20,41,44,45,27
3,4,6,8,19,44,38
9,18,26,27,36,40,34
10,12,25,37,40,41,5
4,5,6,13,39,40,9
2,8,26,38,40,44,22
11,14,30,33,35,40,4
7,10,11,28,31,39,34
25,27,33,34,39,42,35
4,5,12,21,29,34,33
4,19,28,30,36,40,44
8,10,12,14,20,32,36
2,6,10,14,34,39,20
19,27,31,32,36,39,4
4,6,13,25,27,33,38
1,7,11,15,33,41,20
8,11,12,17,19,40,6
3,16,20,34,36,37,29
8,15,27,32,38,44,33
14,19,27,33,36,43,7
2,3,9,10,13,14,35
12,14,15,26,27,42,37
3,9,15,28,34,37,33
2,25,26,28,29,35,8
5,9,10,15,24,38,12
1,5,13,17,28,33,6
3,4,5,22,23,35,17
8,21,26,30,31,39,35
12,19,21,23,28,33,16
14,15,24,26,35,36,44
1,27,30,32,37,41,19
10,17,19,29,36,40,37
4,8,32,34,41,43,14
4,13,15,21,27,28,6
2,15,23,38,39,45,32
17,24,31,34,38,42,6
28,30,37,41,43,45,7
1,6,8,12,15,44,36
4,6,12,25,33,36,20
14,16,23,24,27,34,17
3,18,25,36,39,43,9
4,7,12,30,34,35,31
9,11,16,19,24,38,5
1,7,19,32,44,45,40
7,28,30,33,37,44,20
2,10,11,12,22,41,27
2,10,23,27,35,39,28
4,17,20,35,38,40,21
10,18,22,30,31,38,37
2,4,10,23,24,28,16
1,3,4,6,22,27,38
12,14,18,27,28,42,7
5,8,25,39,42,45,31
10,17,23,38,40,42,25
3,4,7,10,15,27,44
5,14,17,20,21,28,12
15,16,19,24,30,39,13
4,8,23,26,37,43,42
7,13,14,28,32,39,36
5,9,21,29,37,43,14
1,17,18,34,39,41,23
14,20,23,31,36,37,42
3,14,18,20,28,31,1
4,8,17,21,31,40,5
3,12,21,40,41,43,10
3,5,9,28,36,40,21
6,10,12,13,16,24,4
1,8,13,24,35,43,33
6,8,16,21,24,42,37
5,6,19,25,27,45,39
2,16,27,29,36,43,35
3,7,13,18,19,31,23
19,27,35,39,41,43,16
10,20,24,31,34,39,29
1,6,18,19,29,39,41
4,22,25,30,34,39,26
4,11,24,31,34,35,40
18,26,27,28,40,42,20
4,10,29,30,35,41,31
1,2,13,18,29,32,26
8,10,12,22,26,31,25
23,25,32,39,44,45,17
14,17,25,32,38,39,20
1,4,8,10,27,30,14
1,8,15,37,40,42,13
4,7,9,11,31,42,14
8,11,12,22,26,28,9
11,16,20,36,43,45,41
3,9,14,26,30,39,16
11,15,19,21,23,29,39
7,14,22,24,25,36,23
2,7,8,10,14,42,3
4,16,21,34,36,38,43
21,25,29,30,31,35,23
4,11,16,27,37,40,19
2,7,27,34,35,38,14
1,4,16,22,33,38,37
5,24,27,32,39,42,8
1,6,22,23,32,33,35
6,19,28,32,37,42,2
17,21,23,24,28,44,9
3,9,30,38,40,45,23
2,16,24,25,26,27,21
6,14,22,23,26,42,18
7,13,27,40,41,42,24
21,22,23,28,35,41,16
1,10,13,35,40,41,39
8,18,21,42,44,45,2
3,8,15,20,34,40,27
1,5,7,12,15,23,19
1,5,9,11,44,45,4
2,7,19,21,27,45,43
5,6,11,29,37,41,25
12,16,25,27,32,45,6
2,3,8,17,25,30,6
12,13,27,32,40,43,28
3,5,6,22,24,36,20
12,17,20,23,39,42,33
7,17,21,31,33,40,20
6,11,15,17,37,39,21
9,14,18,26,30,45,41
1,6,14,34,40,45,36
2,5,14,15,27,32,40
18,22,23,29,33,44,43
12,14,18,20,23,37,16
4,7,11,36,39,45,32
1,6,21,26,27,33,18
2,9,14,16,21,38,34
1,16,24,28,34,40,14
9,12,15,22,24,26,8
8,17,21,35,37,44,11
3,6,27,32,37,43,15
3,10,18,21,27,41,22
9,12,30,32,40,45,10
1,14,24,29,42,43,22
11,13,14,15,19,23,4
3,4,8,12,20,30,40
5,6,20,26,33,44,38
9,18,26,30,33,39,8
7,14,27,31,43,45,4
2,5,14,16,24,32,9
5,7,13,18,19,34,11
2,6,7,16,29,38,3
5,7,13,14,18,19,17
6,8,10,14,23,30,36
9,20,25,27,40,42,10
14,31,33,36,39,41,9
1,6,11,20,27,34,9
10,12,14,18,22,24,36
8,19,25,26,43,45,34
1,24,32,37,38,42,30
2,4,26,30,34,43,20
2,3,25,28,38,39,32
6,9,20,29,34,39,18
4,8,17,27,40,43,5
16,17,32,36,41,43,20
20,24,34,35,37,42,32
16,20,25,30,40,42,45
8,12,18,19,37,43,7
3,7,8,13,28,41,19
3,13,23,29,36,37,7
22,24,29,34,35,42,26
3,5,12,14,23,28,8
3,8,19,27,32,38,26
7,17,18,20,24,28,32
2,16,17,21,24,32,20
3,5,12,27,28,39,9
14,16,23,26,32,33,10
25,29,32,35,36,37,45
11,13,20,32,36,41,45
6,8,20,39,41,42,14
13,15,17,32,33,35,29
9,12,29,36,40,41,14
3,7,20,27,28,34,11
2,6,10,13,17,29,22
3,5,16,33,35,43,20
4,6,25,33,37,41,35
12,13,15,22,34,42,32
3,9,12,19,24,33,5
8,10,12,15,27,32,42
2,7,22,26,42,43,45
10,13,14,24,31,38,17
13,28,32,37,39,42,1
9,17,30,31,36,41,18
1,4,19,24,27,39,30
8,26,30,32,39,42,12
6,7,18,31,37,44,43
1,5,6,30,32,34,2
3,10,21,24,34,39,31
7,8,11,24,27,41,19
4,18,19,30,36,45,2
6,17,28,32,39,43,37
1,5,10,17,23,27,15
24,26,27,28,30,42,14
4,13,27,30,40,41,19
7,12,18,20,30,31,38
15,18,22,29,39,44,19
1,5,12,19,24,32,23
2,4,22,23,25,37,10
6,13,20,27,29,40,24
4,6,10,24,25,38,37
3,6,14,20,26,33,28
8,10,20,33,40,42,12
3,18,30,31,32,33,45
10,11,16,18,32,38,12
1,2,18,36,38,42,15
3,6,9,26,39,41,22
3,14,17,33,34,40,29
10,12,15,21,28,40,27
9,29,32,35,37,39,8
14,24,25,26,27,39,31
8,13,20,21,22,43,19
3,7,8,11,16,23,21
4,5,13,16,37,40,7
1,4,18,37,38,40,42
2,12,14,16,20,43,13
2,6,7,16,32,42,11
8,16,20,22,37,45,40
21,22,26,29,30,33,4
16,20,22,23,24,25,44
10,12,15,17,34,35,5
3,4,12,19,21,37,45
6,8,19,20,30,39,17
3,4,16,18,24,32,23
4,11,26,30,33,45,1
3,7,21,24,39,45,18
6,11,19,29,33,36,20
1,2,5,14,19,30,23
4,14,25,33,38,44,12
1,13,17,20,28,32,44
5,23,25,31,32,44,30
12,19,23,24,29,44,4
2,10,22,30,33,38,43
7,13,19,21,37,38,24
1,13,22,26,36,45,9
3,10,15,20,38,40,9
1,6,17,20,23,30,28
1,14,16,17,26,33,12
12,16,17,23,26,35,34
4,7,10,19,42,44,11
12,13,18,22,34,40,33
2,10,18,22,26,45,4
11,17,18,30,39,42,37
10,21,23,27,38,40,36
6,10,14,25,26,30,9
4,8,11,20,28,31,16
5,8,13,23,27,44,31
1,11,19,27,31,33,34
7,12,20,37,38,41,31
4,7,17,18,29,45,13
1,8,40,41,42,43,35
1,8,16,23,36,37,14
2,10,20,22,31,32,40
3,10,15,18,31,37,21
9,14,18,19,22,29,5
9,20,29,39,42,44,4
2,12,26,27,40,45,10
3,9,10,17,27,41,14
1,6,31,37,44,45,28
3,9,17,22,27,38,29
19,20,29,30,35,43,11
5,12,21,24,31,35,42
4,10,21,28,29,35,19
4,14,15,16,17,33,19
11,21,29,33,40,41,15
10,14,15,16,23,29,3
6,7,9,15,35,43,13
1,3,6,10,27,30,7
3,11,15,25,35,36,10
10,11,22,27,38,39,43
4,17,23,27,32,45,29
5,6,24,26,27,43,7
5,9,19,20,32,44,39
5,10,11,14,22,28,20
2,11,21,41,42,45,28
14,16,22,29,36,41,37
1,22,24,28,39,42,38
8,9,16,21,24,33,35
10,11,26,27,33,35,3
3,4,5,9,15,22,32
5,11,13,15,35,36,2
2,3,9,14,22,44,5
7,18,23,25,38,44,36
6,8,10,34,39,41,4
14,27,33,38,43,44,31
9,24,28,31,35,39,32
3,4,5,15,38,45,14
1,4,12,19,41,44,2
16,23,26,27,33,40,35
9,12,20,33,36,42,43
19,26,30,35,36,45,17
7,10,11,22,33,41,1
4,13,15,21,26,27,40
18,19,22,31,39,40,35
6,17,33,37,38,44,4
2,21,25,28,32,43,33
3,13,18,21,30,35,22
2,4,22,27,28,44,12
2,3,7,34,38,43,15
3,5,21,26,37,40,15
1,4,30,32,34,36,31
1,10,20,24,30,42,25
1,3,14,18,23,25,29
2,3,4,7,34,43,11
3,7,10,15,27,42,23
8,17,32,35,39,44,27
7,14,19,26,28,34,45
4,9,10,15,37,44,38
3,15,32,34,35,37,41
11,21,27,36,42,45,7
2,8,13,22,42,44,41
4,8,15,22,24,29,26
9,10,21,24,27,41,23
8,16,18,21,23,32,33
15,20,27,37,40,41,39
14,20,24,36,38,44,42
4,7,9,16,18,24,13
14,20,33,34,36,44,10
4,16,21,37,39,43,40
1,2,5,12,24,45,19
8,26,27,37,39,45,34
2,10,15,19,43,44,11
13,30,35,36,40,45,34
4,7,8,21,23,24,30
5,6,15,16,17,40,30
9,14,19,23,41,44,18
1,2,13,15,30,31,37
16,19,29,30,36,37,10
16,18,20,21,22,35,23
5,7,8,10,20,42,38
12,36,38,41,44,45,1
5,6,28,31,35,42,36
1,6,7,17,37,42,5
6,19,22,35,37,40,45
10,15,18,19,20,23,26
2,15,22,23,24,36,16
3,9,14,22,34,44,40
2,17,22,25,36,45,39
4,8,10,13,31,39,14
6,14,16,19,28,31,7
2,11,14,16,23,27,28
8,18,34,35,37,39,4
19,25,28,34,39,42,33
1,23,24,29,31,38,25
1,18,20,27,31,37,19
2,14,23,26,34,38,43
1,8,15,31,34,35,9
8,10,23,31,39,44,17
12,19,27,29,31,35,1
1,5,14,17,37,45,24
8,19,26,28,29,40,43
6,14,29,33,35,39,34
4,19,26,30,33,39,22
11,12,18,26,27,40,20
4,9,21,23,25,45,42
2,9,14,20,21,30,45
1,16,17,19,21,36,41
7,14,19,25,33,43,44
1,7,10,13,34,38,12
15,18,34,36,40,43,19
2,14,16,33,36,37,12
2,4,12,18,30,39,44
3,16,17,25,27,31,43
5,6,12,13,28,35,20
1,11,28,29,33,42,9
5,24,35,39,41,42,45
5,17,18,36,37,40,42
1,16,26,28,39,41,37
5,10,16,25,33,34,6
3,5,8,22,25,28,15
4,7,24,29,31,32,42
6,8,9,10,30,36,40
2,6,10,21,27,37,13
12,13,31,33,36,39,14
1,16,17,28,29,40,31
8,16,31,35,36,44,25
4,6,13,21,24,26,31
5,6,17,20,25,34,44
13,19,27,30,33,40,38
12,32,34,40,41,43,29
8,12,16,19,24,40,23
5,6,14,19,23,32,41
11,23,24,32,33,38,26
2,3,17,20,25,43,1
6,22,26,28,33,41,25
2,17,26,34,36,42,20
8,12,22,32,37,42,14
